utc_timestamp,FR_windspeed_10m,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal
2015-02-08T16:00:00Z,5.85,1.911,4.786020119,17.90407988
2015-02-08T17:00:00Z,5.65,0.609,0.000482133,0.007117867
2015-02-08T18:00:00Z,5.5,-0.005,0,0
2015-02-08T19:00:00Z,5.21,-0.608,0,0
2015-02-08T20:00:00Z,4.92,-1.119,0,0
2015-02-08T21:00:00Z,4.73,-1.428,0,0
2015-02-08T22:00:00Z,4.64,-1.433,0,0
2015-02-08T23:00:00Z,4.57,-1.426,0,0
2015-02-09T00:00:00Z,4.33,-1.576,0,0
2015-02-09T01:00:00Z,4.04,-1.733,0,0
2015-02-09T02:00:00Z,3.88,-1.801,0,0
2015-02-09T03:00:00Z,3.75,-1.888,0,0
2015-02-09T04:00:00Z,3.7,-1.971,0,0
2015-02-09T05:00:00Z,3.68,-1.992,0,0
2015-02-09T06:00:00Z,3.6,-1.996,0.263974552,1.222225448
2015-02-09T07:00:00Z,3.61,-1.375,12.14675443,38.57734557
2015-02-09T08:00:00Z,3.63,0.122,52.36013941,99.73616059
2015-02-09T09:00:00Z,3.63,1.787,110.2658546,140.5892454
2015-02-09T10:00:00Z,3.75,3.285,174.7183559,157.9579441
2015-02-09T11:00:00Z,3.78,4.364,226.8469794,156.6400206
2015-02-09T12:00:00Z,3.77,5.029,234.6944648,148.7881352
2015-02-09T13:00:00Z,3.77,5.377,210.471041,131.913259
2015-02-09T14:00:00Z,3.68,5.299,139.735176,112.365824
2015-02-09T15:00:00Z,3.05,4.473,54.77376183,78.02273817
2015-02-09T16:00:00Z,2.71,2.314,5.564807124,19.47469288
2015-02-09T17:00:00Z,2.91,1.099,0.001305844,0.014594156
2015-02-09T18:00:00Z,2.97,0.738,0,0
2015-02-09T19:00:00Z,2.95,0.426,0,0
2015-02-09T20:00:00Z,2.89,0.177,0,0
2015-02-09T21:00:00Z,2.84,0.023,0,0
2015-02-09T22:00:00Z,2.83,-0.106,0,0
2015-02-09T23:00:00Z,2.81,-0.216,0,0
2015-02-10T00:00:00Z,2.83,-0.331,0,0
2015-02-10T01:00:00Z,2.91,-0.401,0,0
2015-02-10T02:00:00Z,2.99,-0.484,0,0
2015-02-10T03:00:00Z,3.01,-0.523,0,0
2015-02-10T04:00:00Z,3.04,-0.578,0,0
2015-02-10T05:00:00Z,3.02,-0.683,0,0
2015-02-10T06:00:00Z,2.95,-0.787,0.293798795,1.388001205
2015-02-10T07:00:00Z,3.13,-0.245,12.32368902,39.48701098
2015-02-10T08:00:00Z,3.36,1.118,59.67563278,98.48156722
2015-02-10T09:00:00Z,3.42,2.66,145.0455903,127.7864097
2015-02-10T10:00:00Z,3.71,4.32,239.5555798,130.0290202
2015-02-10T11:00:00Z,3.87,5.502,299.2152106,123.3978894
2015-02-10T12:00:00Z,3.97,6.28,316.8736627,111.7025373
2015-02-10T13:00:00Z,4.01,6.65,282.0465757,99.7117243
2015-02-10T14:00:00Z,3.95,6.519,186.3911718,91.88372822
2015-02-10T15:00:00Z,3.45,5.635,79.20892635,70.13047365
2015-02-10T16:00:00Z,2.9,3.431,8.922345958,20.75765404
2015-02-10T17:00:00Z,3.14,2.016,0.002611733,0.024588267
2015-02-10T18:00:00Z,3.34,1.577,0,0
2015-02-10T19:00:00Z,3.35,1.119,0,0
2015-02-10T20:00:00Z,3.32,0.742,0,0
2015-02-10T21:00:00Z,3.24,0.453,0,0
2015-02-10T22:00:00Z,3.11,0.182,0,0
2015-02-10T23:00:00Z,3.14,0.105,0,0
2015-02-11T00:00:00Z,3.04,-0.02,0,0
2015-02-11T01:00:00Z,2.85,-0.213,0,0
2015-02-11T02:00:00Z,2.74,-0.451,0,0
2015-02-11T03:00:00Z,2.73,-0.704,0,0
2015-02-11T04:00:00Z,2.79,-0.942,0,0
2015-02-11T05:00:00Z,2.86,-1.132,0,0
2015-02-11T06:00:00Z,2.91,-1.259,0.412969729,1.582130271
2015-02-11T07:00:00Z,3.09,-0.596,21.82720529,40.18339471
2015-02-11T08:00:00Z,3.31,1.175,103.6342508,82.99004915
2015-02-11T09:00:00Z,3.35,3.147,239.3065927,85.8187073
2015-02-11T10:00:00Z,3.31,4.998,362.4650618,75.2683382
2015-02-11T11:00:00Z,3.17,6.478,418.0353402,71.63145984
2015-02-11T12:00:00Z,2.91,7.492,408.9452866,71.35441338
2015-02-11T13:00:00Z,2.62,8.029,350.5413438,69.0663562
2015-02-11T14:00:00Z,2.25,7.976,243.0515252,66.41827475
2015-02-11T15:00:00Z,1.74,6.882,108.6101972,58.15410276
2015-02-11T16:00:00Z,1.91,4.527,11.23657144,21.49322856
2015-02-11T17:00:00Z,2.1,3.215,0.002524819,0.031275181
2015-02-11T18:00:00Z,2.22,2.56,0,0
2015-02-11T19:00:00Z,2.32,1.993,0,0
2015-02-11T20:00:00Z,2.37,1.51,0,0
2015-02-11T21:00:00Z,2.41,1.089,0,0
2015-02-11T22:00:00Z,2.43,0.777,0,0
2015-02-11T23:00:00Z,2.43,0.56,0,0
2015-02-12T00:00:00Z,2.39,0.408,0,0
2015-02-12T01:00:00Z,2.32,0.335,0,0
2015-02-12T02:00:00Z,2.21,0.337,0,0
2015-02-12T03:00:00Z,2.17,0.362,0,0
2015-02-12T04:00:00Z,2.17,0.179,0,0
2015-02-12T05:00:00Z,2.18,-0.051,0,0
2015-02-12T06:00:00Z,2.18,-0.245,0.465539687,1.937160313
2015-02-12T07:00:00Z,2.23,0.334,15.2761809,44.1112191
2015-02-12T08:00:00Z,2.37,1.841,57.79851115,104.6836889
2015-02-12T09:00:00Z,2.38,3.42,122.8270108,143.0416892
2015-02-12T10:00:00Z,2.44,5.044,199.8348527,154.9406473
2015-02-12T11:00:00Z,2.58,6.452,259.6023289,149.3634711
2015-02-12T12:00:00Z,2.69,7.505,279.7306486,136.4863514
2015-02-12T13:00:00Z,2.73,8.015,246.8574218,122.9565782
2015-02-12T14:00:00Z,2.63,7.931,165.753611,108.682789
2015-02-12T15:00:00Z,2.19,6.869,61.8637488,82.9217512
2015-02-12T16:00:00Z,2.28,4.613,4.728154516,22.76304548
2015-02-12T17:00:00Z,2.64,3.229,0.002206971,0.042193029
2015-02-12T18:00:00Z,2.93,2.582,0,0
2015-02-12T19:00:00Z,3.15,2.155,0,0
2015-02-12T20:00:00Z,3.33,1.994,0,0
2015-02-12T21:00:00Z,3.5,1.972,0,0
2015-02-12T22:00:00Z,3.61,1.98,0,0
2015-02-12T23:00:00Z,3.71,1.963,0,0
2015-02-13T00:00:00Z,3.79,2.01,0,0
2015-02-13T01:00:00Z,3.89,2.06,0,0
2015-02-13T02:00:00Z,4.01,2.063,0,0
2015-02-13T03:00:00Z,4.16,2.021,0,0
2015-02-13T04:00:00Z,4.42,2.086,0,0
2015-02-13T05:00:00Z,4.7,2.141,0,0
2015-02-13T06:00:00Z,4.97,2.193,0.080548519,1.494151481
2015-02-13T07:00:00Z,5.3,2.818,3.142853156,36.77514684
2015-02-13T08:00:00Z,5.79,4.184,21.6356976,109.1773024
2015-02-13T09:00:00Z,6.17,5.689,67.88971972,167.7621803
2015-02-13T10:00:00Z,6.72,7.33,128.2435324,194.9736676
2015-02-13T11:00:00Z,7.29,8.688,168.3596504,201.9414496
2015-02-13T12:00:00Z,7.62,9.542,153.3756025,203.0745975
2015-02-13T13:00:00Z,7.68,9.854,104.5551467,190.9173533
2015-02-13T14:00:00Z,7.39,9.597,48.37452081,152.7173792
2015-02-13T15:00:00Z,6.87,8.655,12.87225461,85.85554539
2015-02-13T16:00:00Z,6.62,7.244,1.147290809,18.28770919
2015-02-13T17:00:00Z,6.58,6.405,0.001320802,0.047379198
2015-02-13T18:00:00Z,6.53,6.032,0,0
2015-02-13T19:00:00Z,6.41,5.751,0,0
2015-02-13T20:00:00Z,6.24,5.563,0,0
2015-02-13T21:00:00Z,6.23,5.485,0,0
2015-02-13T22:00:00Z,6.2,5.434,0,0
2015-02-13T23:00:00Z,6.22,5.405,0,0
2015-02-14T00:00:00Z,6.06,5.324,0,0
2015-02-14T01:00:00Z,5.88,5.212,0,0
2015-02-14T02:00:00Z,5.76,5.073,0,0
2015-02-14T03:00:00Z,5.67,4.923,0,0
2015-02-14T04:00:00Z,5.52,4.785,0,0
2015-02-14T05:00:00Z,5.43,4.692,0,0
2015-02-14T06:00:00Z,5.37,4.626,0.035076354,1.278323646
2015-02-14T07:00:00Z,5.44,4.951,1.172367268,29.86673273
2015-02-14T08:00:00Z,5.56,5.613,4.841505272,83.44959473
2015-02-14T09:00:00Z,5.75,6.314,11.88369999,140.4799
2015-02-14T10:00:00Z,5.88,6.972,21.96564035,187.9550597
2015-02-14T11:00:00Z,5.81,7.508,31.26843206,215.3194679
2015-02-14T12:00:00Z,5.59,7.771,28.3831896,208.8082104
2015-02-14T13:00:00Z,5.23,7.745,19.50147564,176.5098244
2015-02-14T14:00:00Z,4.74,7.499,13.23557617,135.5415238
2015-02-14T15:00:00Z,4.01,6.881,4.970495717,74.06200428
2015-02-14T16:00:00Z,3.5,5.746,0.872301224,18.69429878
2015-02-14T17:00:00Z,3.39,4.943,0.00285226,0.08944774
2015-02-14T18:00:00Z,3.34,4.6,0,0
2015-02-14T19:00:00Z,3.23,4.251,0,0
2015-02-14T20:00:00Z,3.12,3.981,0,0
2015-02-14T21:00:00Z,3.02,3.75,0,0
2015-02-14T22:00:00Z,2.86,3.597,0,0
2015-02-14T23:00:00Z,2.77,3.538,0,0
2015-02-15T00:00:00Z,2.71,3.52,0,0
2015-02-15T01:00:00Z,2.67,3.47,0,0
2015-02-15T02:00:00Z,2.68,3.39,0,0
2015-02-15T03:00:00Z,2.72,3.289,0,0
2015-02-15T04:00:00Z,2.81,3.165,0,0
2015-02-15T05:00:00Z,2.88,3.04,0,0
2015-02-15T06:00:00Z,2.91,2.947,0.068758294,1.729641706
2015-02-15T07:00:00Z,3.06,3.399,1.779789141,33.36361086
2015-02-15T08:00:00Z,3.37,4.214,8.304483932,93.63431607
2015-02-15T09:00:00Z,3.41,5.037,24.36337892,158.3338211
2015-02-15T10:00:00Z,3.37,5.934,54.75487603,207.826824
2015-02-15T11:00:00Z,3.43,6.948,100.5297131,228.1526869
2015-02-15T12:00:00Z,3.55,7.671,118.9505743,221.1248257
2015-02-15T13:00:00Z,3.66,7.926,97.98248278,199.6372172
2015-02-15T14:00:00Z,3.62,7.756,53.78027433,159.0321257
2015-02-15T15:00:00Z,3.02,7.123,19.01172479,95.48977521
2015-02-15T16:00:00Z,2.48,5.45,3.01762411,26.18517589
2015-02-15T17:00:00Z,2.65,4.06,0.007859421,0.145340579
2015-02-15T18:00:00Z,2.7,3.508,0,0
2015-02-15T19:00:00Z,2.65,3.052,0,0
2015-02-15T20:00:00Z,2.52,2.699,0,0
2015-02-15T21:00:00Z,2.38,2.483,0,0
2015-02-15T22:00:00Z,2.27,2.322,0,0
2015-02-15T23:00:00Z,2.23,2.223,0,0
2015-02-16T00:00:00Z,2.23,2.08,0,0
2015-02-16T01:00:00Z,2.31,1.946,0,0
2015-02-16T02:00:00Z,2.47,1.751,0,0
2015-02-16T03:00:00Z,2.63,1.5,0,0
2015-02-16T04:00:00Z,2.78,1.308,0,0
2015-02-16T05:00:00Z,2.99,1.194,0,0
2015-02-16T06:00:00Z,3.23,1.125,0.124066752,2.268333248
2015-02-16T07:00:00Z,3.53,1.521,3.745896726,42.18940327
2015-02-16T08:00:00Z,3.65,2.486,17.69221077,110.3131892
2015-02-16T09:00:00Z,3.65,3.801,47.50434066,172.1480593
2015-02-16T10:00:00Z,3.76,5.217,85.08087378,209.4687262
2015-02-16T11:00:00Z,3.89,6.515,133.8478988,219.5820012
2015-02-16T12:00:00Z,3.98,7.569,169.4730939,204.6337061
2015-02-16T13:00:00Z,3.95,8.173,164.5697765,179.6353235
2015-02-16T14:00:00Z,3.74,8.091,92.59010713,153.9637929
2015-02-16T15:00:00Z,3.11,7.229,28.90484314,100.7224569
2015-02-16T16:00:00Z,2.67,5.142,2.196393326,24.99110667
2015-02-16T17:00:00Z,2.83,3.799,0.002340203,0.096259797
2015-02-16T18:00:00Z,2.88,3.377,0,0
2015-02-16T19:00:00Z,2.89,3.071,0,0
2015-02-16T20:00:00Z,2.93,2.824,0,0
2015-02-16T21:00:00Z,3.06,2.633,0,0
2015-02-16T22:00:00Z,3.17,2.478,0,0
2015-02-16T23:00:00Z,3.25,2.361,0,0
2015-02-17T00:00:00Z,3.29,2.197,0,0
2015-02-17T01:00:00Z,3.29,2.118,0,0
2015-02-17T02:00:00Z,3.31,2.114,0,0
2015-02-17T03:00:00Z,3.2,2.113,0,0
2015-02-17T04:00:00Z,3.11,2.131,0,0
2015-02-17T05:00:00Z,3.28,2.167,0,0
2015-02-17T06:00:00Z,3.54,2.162,0.180629796,2.751770204
2015-02-17T07:00:00Z,3.99,2.822,4.87761953,45.46238047
2015-02-17T08:00:00Z,4.64,3.975,24.50303507,115.9971649
2015-02-17T09:00:00Z,5.15,5.14,63.36082966,173.6916703
2015-02-17T10:00:00Z,5.37,6.151,105.5312419,206.3027581
2015-02-17T11:00:00Z,5.36,6.987,143.7776805,215.8984195
2015-02-17T12:00:00Z,5.27,7.534,162.4297813,206.0230187
2015-02-17T13:00:00Z,5.2,7.784,158.4009045,180.8298955
2015-02-17T14:00:00Z,5.09,7.635,110.7541982,148.8368018
2015-02-17T15:00:00Z,4.61,6.98,44.20004303,101.125557
2015-02-17T16:00:00Z,3.76,5.31,6.7648632,32.0285368
2015-02-17T17:00:00Z,3.96,3.781,0.024494821,0.287005179
2015-02-17T18:00:00Z,4.2,3.169,0,0
2015-02-17T19:00:00Z,4.11,2.491,0,0
2015-02-17T20:00:00Z,3.95,1.904,0,0
2015-02-17T21:00:00Z,3.73,1.434,0,0
2015-02-17T22:00:00Z,3.46,1.021,0,0
2015-02-17T23:00:00Z,3.3,0.702,0,0
2015-02-18T00:00:00Z,3.18,0.564,0,0
2015-02-18T01:00:00Z,3.24,0.53,0,0
2015-02-18T02:00:00Z,3.21,0.469,0,0
2015-02-18T03:00:00Z,3.19,0.318,0,0
2015-02-18T04:00:00Z,3.13,0.14,0,0
2015-02-18T05:00:00Z,3.07,-0.006,0,0
2015-02-18T06:00:00Z,2.97,-0.086,0.597110501,3.899289499
2015-02-18T07:00:00Z,3.15,0.545,13.46926238,52.88223762
2015-02-18T08:00:00Z,3.21,1.735,66.29497652,113.7980235
2015-02-18T09:00:00Z,3.18,3.228,171.0517257,136.3715743
2015-02-18T10:00:00Z,3.09,4.777,287.5804699,128.7025301
2015-02-18T11:00:00Z,3.02,6.273,358.5929987,116.8609013
2015-02-18T12:00:00Z,2.97,7.446,389.0984801,100.2715199
2015-02-18T13:00:00Z,2.87,7.908,351.1634734,89.26232663
2015-02-18T14:00:00Z,2.72,7.812,248.6242466,84.07405336
2015-02-18T15:00:00Z,2.36,7.072,118.9884907,72.79950932
2015-02-18T16:00:00Z,1.93,4.92,18.17502768,32.72377232
2015-02-18T17:00:00Z,2.15,3.05,0.059288609,0.393811391
2015-02-18T18:00:00Z,2.29,2.196,0,0
2015-02-18T19:00:00Z,2.41,1.441,0,0
2015-02-18T20:00:00Z,2.52,0.764,0,0
2015-02-18T21:00:00Z,2.65,0.253,0,0
2015-02-18T22:00:00Z,2.77,-0.086,0,0
2015-02-18T23:00:00Z,2.88,-0.267,0,0
2015-02-19T00:00:00Z,2.94,-0.278,0,0
2015-02-19T01:00:00Z,3.1,-0.206,0,0
2015-02-19T02:00:00Z,3.18,-0.214,0,0
2015-02-19T03:00:00Z,3.24,-0.247,0,0
2015-02-19T04:00:00Z,3.26,-0.304,0,0
2015-02-19T05:00:00Z,3.24,-0.395,0,0
2015-02-19T06:00:00Z,3.28,-0.437,0.9152279,4.5910721
2015-02-19T07:00:00Z,3.53,0.553,21.6792972,55.9242028
2015-02-19T08:00:00Z,3.87,2.316,98.20290509,105.0303949
2015-02-19T09:00:00Z,4.05,4.317,246.8514075,105.0152925
2015-02-19T10:00:00Z,4.41,6.183,362.7762068,96.08969323
2015-02-19T11:00:00Z,4.79,7.541,435.4878895,85.91681051
2015-02-19T12:00:00Z,5.07,8.385,431.7794317,83.32746832
2015-02-19T13:00:00Z,5.18,8.81,373.0870328,80.99786723
2015-02-19T14:00:00Z,5.1,8.765,262.7335543,79.40384565
2015-02-19T15:00:00Z,4.54,8.054,121.5858211,73.50117894
2015-02-19T16:00:00Z,3.69,5.86,16.13564597,34.90345403
2015-02-19T17:00:00Z,3.88,4.13,0.029596932,0.367403068
2015-02-19T18:00:00Z,4.2,3.669,0,0
2015-02-19T19:00:00Z,4.45,3.328,0,0
2015-02-19T20:00:00Z,4.62,3.058,0,0
2015-02-19T21:00:00Z,4.77,2.949,0,0
2015-02-19T22:00:00Z,4.83,2.907,0,0
2015-02-19T23:00:00Z,4.87,2.834,0,0
2015-02-20T00:00:00Z,4.94,2.717,0,0
2015-02-20T01:00:00Z,5.14,2.632,0,0
2015-02-20T02:00:00Z,5.3,2.57,0,0
2015-02-20T03:00:00Z,5.36,2.544,0,0
2015-02-20T04:00:00Z,5.36,2.528,0,0
2015-02-20T05:00:00Z,5.31,2.49,0,0
2015-02-20T06:00:00Z,5.38,2.526,0.693429324,5.553470676
2015-02-20T07:00:00Z,5.65,3.435,7.396896981,56.44630302
2015-02-20T08:00:00Z,5.88,4.664,23.77676257,126.1421374
2015-02-20T09:00:00Z,6.19,5.982,43.84375334,183.8312467
2015-02-20T10:00:00Z,6.76,7.179,56.23597341,221.5997266
2015-02-20T11:00:00Z,7.11,7.993,59.83722566,238.9939743
2015-02-20T12:00:00Z,7.3,8.396,53.70126373,234.1734363
2015-02-20T13:00:00Z,7.45,8.46,37.93382949,204.6665705
2015-02-20T14:00:00Z,7.42,8.217,20.74121254,153.9424875
2015-02-20T15:00:00Z,7.3,7.62,7.177037932,87.53246207
2015-02-20T16:00:00Z,7.11,6.586,0.807809366,21.72599063
2015-02-20T17:00:00Z,7.13,5.791,0.004553282,0.236046718
2015-02-20T18:00:00Z,7.07,5.388,0,0
2015-02-20T19:00:00Z,6.87,5.049,0,0
2015-02-20T20:00:00Z,6.55,4.783,0,0
2015-02-20T21:00:00Z,6.13,4.609,0,0
2015-02-20T22:00:00Z,5.84,4.474,0,0
2015-02-20T23:00:00Z,5.81,4.318,0,0
2015-02-21T00:00:00Z,5.79,4.124,0,0
2015-02-21T01:00:00Z,5.5,3.91,0,0
2015-02-21T02:00:00Z,5.13,3.653,0,0
2015-02-21T03:00:00Z,5.01,3.45,0,0
2015-02-21T04:00:00Z,4.83,3.324,0,0
2015-02-21T05:00:00Z,4.61,3.21,0,0
2015-02-21T06:00:00Z,4.38,3.044,0.037149055,2.149150945
2015-02-21T07:00:00Z,4.42,3.201,0.741290943,29.77510906
2015-02-21T08:00:00Z,4.53,3.631,3.195128617,80.89217138
2015-02-21T09:00:00Z,4.74,4.175,9.331876112,144.1327239
2015-02-21T10:00:00Z,5,4.694,15.51540731,188.2712927
2015-02-21T11:00:00Z,5.17,5.041,16.19382869,200.6234713
2015-02-21T12:00:00Z,5.25,5.192,14.76164249,194.1989575
2015-02-21T13:00:00Z,5.3,5.184,12.22910825,171.5346918
2015-02-21T14:00:00Z,5.21,4.973,8.314786303,131.4885137
2015-02-21T15:00:00Z,4.59,4.541,4.395206095,81.29969391
2015-02-21T16:00:00Z,3.62,3.579,1.167308775,27.35809123
2015-02-21T17:00:00Z,3.46,2.507,0.01422984,0.49217016
2015-02-21T18:00:00Z,3.59,2.067,0,0
2015-02-21T19:00:00Z,3.64,1.633,0,0
2015-02-21T20:00:00Z,3.63,1.209,0,0
2015-02-21T21:00:00Z,3.67,0.864,0,0
2015-02-21T22:00:00Z,3.71,0.642,0,0
2015-02-21T23:00:00Z,3.78,0.53,0,0
2015-02-22T00:00:00Z,4.01,0.505,0,0
2015-02-22T01:00:00Z,4.13,0.378,0,0
2015-02-22T02:00:00Z,4.12,0.206,0,0
2015-02-22T03:00:00Z,3.93,0.047,0,0
2015-02-22T04:00:00Z,3.7,-0.026,0,0
2015-02-22T05:00:00Z,3.45,-0.111,0,0
2015-02-22T06:00:00Z,3.33,-0.202,0.568036838,5.520963162
2015-02-22T07:00:00Z,3.55,0.385,16.30074571,62.90095429
2015-02-22T08:00:00Z,3.99,1.777,77.33136545,122.9232346
2015-02-22T09:00:00Z,4.38,3.518,202.6806474,137.2188526
2015-02-22T10:00:00Z,4.74,5.235,333.0368298,123.8426702
2015-02-22T11:00:00Z,5.07,6.315,377.1989934,124.7044066
2015-02-22T12:00:00Z,5.46,6.82,329.9738752,141.1216248
2015-02-22T13:00:00Z,5.85,6.96,246.1451593,150.4282407
2015-02-22T14:00:00Z,6.08,6.744,148.1328897,142.0385103
2015-02-22T15:00:00Z,5.94,6.13,60.98962427,106.5371757
2015-02-22T16:00:00Z,5.44,4.748,8.831439895,40.51776011
2015-02-22T17:00:00Z,5.45,3.242,0.029089825,0.570710175
2015-02-22T18:00:00Z,5.83,2.78,0,0
2015-02-22T19:00:00Z,6.17,2.47,0,0
2015-02-22T20:00:00Z,6.53,2.268,0,0
2015-02-22T21:00:00Z,6.84,2.212,0,0
2015-02-22T22:00:00Z,7.1,2.31,0,0
2015-02-22T23:00:00Z,7.36,2.558,0,0
2015-02-23T00:00:00Z,7.25,2.828,0,0
2015-02-23T01:00:00Z,6.89,3.104,0,0
2015-02-23T02:00:00Z,6.67,3.486,0,0
2015-02-23T03:00:00Z,6.32,3.877,0,0
2015-02-23T04:00:00Z,5.8,4.177,0,0
2015-02-23T05:00:00Z,5.31,4.385,0,0
2015-02-23T06:00:00Z,5.04,4.454,0.131093989,4.342406011
2015-02-23T07:00:00Z,5.07,4.968,2.43456358,45.62983642
2015-02-23T08:00:00Z,5.72,6.043,17.20582847,126.0605715
2015-02-23T09:00:00Z,6.47,7.195,59.67767348,197.2842265
2015-02-23T10:00:00Z,7.1,8.11,91.30803901,235.148761
2015-02-23T11:00:00Z,7.49,8.651,86.43775425,251.9622457
2015-02-23T12:00:00Z,7.8,8.914,72.92264043,248.2062596
2015-02-23T13:00:00Z,7.83,8.885,50.45912264,219.6109774
2015-02-23T14:00:00Z,7.5,8.54,29.01842231,169.9527777
2015-02-23T15:00:00Z,6.73,7.814,11.33085287,102.7956471
2015-02-23T16:00:00Z,6.01,6.581,1.898727773,32.67307223
2015-02-23T17:00:00Z,5.83,5.498,0.013869074,0.554230926
2015-02-23T18:00:00Z,5.91,4.969,0,0
2015-02-23T19:00:00Z,5.93,4.542,0,0
2015-02-23T20:00:00Z,5.88,4.159,0,0
2015-02-23T21:00:00Z,5.77,3.853,0,0
2015-02-23T22:00:00Z,5.72,3.568,0,0
2015-02-23T23:00:00Z,5.8,3.294,0,0
2015-02-24T00:00:00Z,5.87,3.066,0,0
2015-02-24T01:00:00Z,6.07,2.9,0,0
2015-02-24T02:00:00Z,6.24,2.753,0,0
2015-02-24T03:00:00Z,6.27,2.643,0,0
2015-02-24T04:00:00Z,6.35,2.575,0,0
2015-02-24T05:00:00Z,6.44,2.542,0,0
2015-02-24T06:00:00Z,6.55,2.591,0.201100383,5.343899617
2015-02-24T07:00:00Z,6.67,3.156,4.141304937,54.21959506
2015-02-24T08:00:00Z,7.03,3.987,19.15946251,128.0765375
2015-02-24T09:00:00Z,7.54,4.959,50.90770392,193.5449961
2015-02-24T10:00:00Z,8.05,5.95,88.46925205,233.617648
2015-02-24T11:00:00Z,8.26,6.735,108.5384617,250.1348383
2015-02-24T12:00:00Z,8.25,7.139,103.104539,247.048761
2015-02-24T13:00:00Z,8.13,7.237,82.5870608,223.8484392
2015-02-24T14:00:00Z,7.84,7.044,53.86235207,180.3305479
2015-02-24T15:00:00Z,7.02,6.529,22.90868684,115.7707132
2015-02-24T16:00:00Z,5.96,5.487,5.068687213,42.57571279
2015-02-24T17:00:00Z,5.47,4.224,0.065709141,1.122890859
2015-02-24T18:00:00Z,5.49,3.689,0,0
2015-02-24T19:00:00Z,5.49,3.232,0,0
2015-02-24T20:00:00Z,5.38,2.791,0,0
2015-02-24T21:00:00Z,5.2,2.373,0,0
2015-02-24T22:00:00Z,5.13,2.084,0,0
2015-02-24T23:00:00Z,4.98,1.858,0,0
2015-02-25T00:00:00Z,5.03,1.821,0,0
2015-02-25T01:00:00Z,4.97,1.889,0,0
2015-02-25T02:00:00Z,4.97,2.04,0,0
2015-02-25T03:00:00Z,4.89,2.231,0,0
2015-02-25T04:00:00Z,4.84,2.336,0,0
2015-02-25T05:00:00Z,4.91,2.381,2.09E-06,9.79E-05
2015-02-25T06:00:00Z,5.04,2.433,0.276014128,6.646385872
2015-02-25T07:00:00Z,5.24,2.925,2.419439262,48.70886074
2015-02-25T08:00:00Z,5.38,3.745,7.951102561,109.6804974
2015-02-25T09:00:00Z,5.57,4.826,19.28543497,174.272665
2015-02-25T10:00:00Z,5.69,5.95,33.25344043,223.1052596
2015-02-25T11:00:00Z,5.67,6.834,38.31396366,242.1422363
2015-02-25T12:00:00Z,5.57,7.481,35.82987741,237.0005226
2015-02-25T13:00:00Z,5.29,7.869,28.38296797,209.831832
2015-02-25T14:00:00Z,4.75,7.935,17.18547111,160.0236289
2015-02-25T15:00:00Z,4.07,7.62,8.284208243,100.2334918
2015-02-25T16:00:00Z,3.55,6.7,1.817449931,35.12865007
2015-02-25T17:00:00Z,3.39,5.743,0.018925012,0.803474988
2015-02-25T18:00:00Z,3.33,5.483,0,0
2015-02-25T19:00:00Z,3.24,5.274,0,0
2015-02-25T20:00:00Z,3.09,5.059,0,0
2015-02-25T21:00:00Z,3.03,4.864,0,0
2015-02-25T22:00:00Z,3.06,4.686,0,0
2015-02-25T23:00:00Z,3.05,4.555,0,0
2015-02-26T00:00:00Z,2.98,4.467,0,0
2015-02-26T01:00:00Z,2.99,4.374,0,0
2015-02-26T02:00:00Z,3.05,4.308,0,0
2015-02-26T03:00:00Z,3.17,4.241,0,0
2015-02-26T04:00:00Z,3.3,4.158,0,0
2015-02-26T05:00:00Z,3.46,4.105,1.60E-05,0.000384019
2015-02-26T06:00:00Z,3.62,4.196,0.617639594,9.026460406
2015-02-26T07:00:00Z,3.97,4.997,4.431918947,58.99448105
2015-02-26T08:00:00Z,4.28,5.955,12.9765765,124.6283235
2015-02-26T09:00:00Z,4.41,7.136,24.35518623,182.5355138
2015-02-26T10:00:00Z,4.52,8.301,37.2167892,226.7646108
2015-02-26T11:00:00Z,4.68,9.28,45.19902189,248.4396781
2015-02-26T12:00:00Z,4.83,9.924,42.71879409,243.8640059
2015-02-26T13:00:00Z,4.9,10.234,32.16737036,214.6458296
2015-02-26T14:00:00Z,4.86,10.179,18.40377925,163.0757207
2015-02-26T15:00:00Z,4.63,9.72,7.133193321,97.13970668
2015-02-26T16:00:00Z,4.41,8.709,1.123243466,30.12705653
2015-02-26T17:00:00Z,4.52,7.817,0.016920296,0.833679704
2015-02-26T18:00:00Z,4.62,7.375,0,0
2015-02-26T19:00:00Z,4.75,6.903,0,0
2015-02-26T20:00:00Z,4.85,6.431,0,0
2015-02-26T21:00:00Z,5.11,6.003,0,0
2015-02-26T22:00:00Z,5.47,5.634,0,0
2015-02-26T23:00:00Z,5.64,5.248,0,0
2015-02-27T00:00:00Z,5.73,4.838,0,0
2015-02-27T01:00:00Z,5.82,4.357,0,0
2015-02-27T02:00:00Z,5.78,3.826,0,0
2015-02-27T03:00:00Z,5.6,3.345,0,0
2015-02-27T04:00:00Z,5.38,2.909,0,0
2015-02-27T05:00:00Z,5.13,2.428,2.92E-05,0.000670803
2015-02-27T06:00:00Z,5.03,2.074,0.331750385,6.822649615
2015-02-27T07:00:00Z,5.41,2.783,12.53404066,71.39495934
