utc_timestamp,cet_cest_timestamp,FR_load_actual_entsoe_power_statistics,FR_load_actual_entsoe_transparency,FR_load_actual_tso,FR_load_forecast_entsoe_transparency,FR_load_forecast_tso,FR_solar_generation_actual,FR_wind_onshore_generation_actual
2015-03-13T11:00:00Z,2015-03-13T12:00:00+0100,65948.076,65889,66150,65200,65200,2282,1911
2015-03-13T12:00:00Z,2015-03-13T13:00:00+0100,63795.574,64340,65280,65050,65050,2252,2031
2015-03-13T13:00:00Z,2015-03-13T14:00:00+0100,61783.181,62520,63544,63300,63300,2052,1976
2015-03-13T14:00:00Z,2015-03-13T15:00:00+0100,60268.566,60268,61340,60650,60650,1700,1968
2015-03-13T15:00:00Z,2015-03-13T16:00:00+0100,59610.47,59167,60062,58850,58850,1209,2005
2015-03-13T16:00:00Z,2015-03-13T17:00:00+0100,61222.228,59669,59824,58400,58400,683,2066
2015-03-13T17:00:00Z,2015-03-13T18:00:00+0100,66952.656,63440,62204,61650,61650,182,2136
2015-03-13T18:00:00Z,2015-03-13T19:00:00+0100,68083.321,67955,67875,67400,67400,2,2356
2015-03-13T19:00:00Z,2015-03-13T20:00:00+0100,63850.728,64857,66908,65450,65450,0,2700
2015-03-13T20:00:00Z,2015-03-13T21:00:00+0100,60813.74,61317,62984,61550,61550,0,3081
2015-03-13T21:00:00Z,2015-03-13T22:00:00+0100,64013.423,61926,61035,60650,60650,0,3166
2015-03-13T22:00:00Z,2015-03-13T23:00:00+0100,63226.7,63140,63708,63250,63250,0,3154
2015-03-13T23:00:00Z,2015-03-14T00:00:00+0100,58322.327,60003,62222,60750,60750,0,3047
2015-03-14T00:00:00Z,2015-03-14T01:00:00+0100,57170.736,57460,58116,57600,57600,0,2748
2015-03-14T01:00:00Z,2015-03-14T02:00:00+0100,54931.649,56111,57000,56400,56400,0,2648
2015-03-14T02:00:00Z,2015-03-14T03:00:00+0100,52576.189,53178,54338,53200,53200,0,2609
2015-03-14T03:00:00Z,2015-03-14T04:00:00+0100,52187.414,51897,52414,51350,51350,0,2531
2015-03-14T04:00:00Z,2015-03-14T05:00:00+0100,53667.849,52804,52576,51550,51550,0,2476
2015-03-14T05:00:00Z,2015-03-14T06:00:00+0100,55533.841,54558,54348,53700,53700,0,2540
2015-03-14T06:00:00Z,2015-03-14T07:00:00+0100,57544.295,56035,55852,55300,55300,12,2636
2015-03-14T07:00:00Z,2015-03-14T08:00:00+0100,60525.883,58801,58290,57000,57000,299,2574
2015-03-14T08:00:00Z,2015-03-14T09:00:00+0100,62079.874,61363,61174,59750,59750,898,2347
2015-03-14T09:00:00Z,2015-03-14T10:00:00+0100,62015.184,61665,62127,60250,60250,1455,2456
2015-03-14T10:00:00Z,2015-03-14T11:00:00+0100,62228.633,61547,61909,59800,59800,1888,2640
2015-03-14T11:00:00Z,2015-03-14T12:00:00+0100,63226.77,62590,62425,60500,60500,2144,2744
2015-03-14T12:00:00Z,2015-03-14T13:00:00+0100,59956.137,60693,62282,60400,60400,2126,2712
2015-03-14T13:00:00Z,2015-03-14T14:00:00+0100,57428.942,58527,59532,57350,57350,1952,2526
2015-03-14T14:00:00Z,2015-03-14T15:00:00+0100,55858.45,56291,57022,55000,55000,1522,2440
2015-03-14T15:00:00Z,2015-03-14T16:00:00+0100,55358.094,55133,55638,53200,53200,1037,2481
2015-03-14T16:00:00Z,2015-03-14T17:00:00+0100,57234.623,55751,55608,53050,53050,574,2738
2015-03-14T17:00:00Z,2015-03-14T18:00:00+0100,62815.119,59385,58304,55950,55950,150,2884
2015-03-14T18:00:00Z,2015-03-14T19:00:00+0100,64617.763,64158,64027,62700,62700,3,2806
2015-03-14T19:00:00Z,2015-03-14T20:00:00+0100,61176.516,61988,63650,61900,61900,0,2704
2015-03-14T20:00:00Z,2015-03-14T21:00:00+0100,58725.636,59312,60468,58650,58650,0,2508
2015-03-14T21:00:00Z,2015-03-14T22:00:00+0100,62672.492,60608,59250,58050,58050,0,2314
2015-03-14T22:00:00Z,2015-03-14T23:00:00+0100,62601.794,62428,62488,61650,61650,0,2079
2015-03-14T23:00:00Z,2015-03-15T00:00:00+0100,58533.478,60155,61813,60800,60800,0,1822
2015-03-15T00:00:00Z,2015-03-15T01:00:00+0100,57416.488,57871,58346,57950,57950,0,1640
2015-03-15T01:00:00Z,2015-03-15T02:00:00+0100,54872.038,56241,57222,57050,57050,0,1572
2015-03-15T02:00:00Z,2015-03-15T03:00:00+0100,52163.057,53033,54162,53800,53800,0,1556
2015-03-15T03:00:00Z,2015-03-15T04:00:00+0100,51210.451,51522,51863,51600,51600,0,1498
2015-03-15T04:00:00Z,2015-03-15T05:00:00+0100,52045.19,51770,51431,51250,51250,0,1467
2015-03-15T05:00:00Z,2015-03-15T06:00:00+0100,52527.306,52524,52405,52500,52500,0,1463
2015-03-15T06:00:00Z,2015-03-15T07:00:00+0100,53507.872,52455,52568,52400,52400,6,1492
2015-03-15T07:00:00Z,2015-03-15T08:00:00+0100,56452.5,55054,54194,53400,53400,200,1500
2015-03-15T08:00:00Z,2015-03-15T09:00:00+0100,58981.274,58099,57170,56150,56150,656,1462
2015-03-15T09:00:00Z,2015-03-15T10:00:00+0100,60166.369,59835,59387,57850,57850,1204,1414
2015-03-15T10:00:00Z,2015-03-15T11:00:00+0100,61464.329,60985,60526,58600,58600,1597,1249
2015-03-15T11:00:00Z,2015-03-15T12:00:00+0100,62483.092,62587,61867,60100,60100,1886,1108
2015-03-15T12:00:00Z,2015-03-15T13:00:00+0100,58405.109,60229,61478,59950,59950,1830,1027
2015-03-15T13:00:00Z,2015-03-15T14:00:00+0100,55999.757,57540,58035,55950,55950,1601,1034
2015-03-15T14:00:00Z,2015-03-15T15:00:00+0100,54452.356,55232,55648,53400,53400,1240,1167
2015-03-15T15:00:00Z,2015-03-15T16:00:00+0100,54159.803,54293,54324,51600,51600,882,1269
2015-03-15T16:00:00Z,2015-03-15T17:00:00+0100,56023.155,54771,54425,51800,51800,462,1448
2015-03-15T17:00:00Z,2015-03-15T18:00:00+0100,62031.177,58891,57288,55100,55100,118,1569
2015-03-15T18:00:00Z,2015-03-15T19:00:00+0100,65114.732,64446,63579,62800,62800,2,1669
2015-03-15T19:00:00Z,2015-03-15T20:00:00+0100,62274.256,63073,64380,63200,63200,0,1876
2015-03-15T20:00:00Z,2015-03-15T21:00:00+0100,59498.211,60276,61502,60450,60450,0,1909
2015-03-15T21:00:00Z,2015-03-15T22:00:00+0100,62604.227,60835,59662,58950,58950,0,1812
2015-03-15T22:00:00Z,2015-03-15T23:00:00+0100,61991.365,62043,62162,62350,62350,0,1618
2015-03-15T23:00:00Z,2015-03-16T00:00:00+0100,58194.753,59891,61274,60900,60900,0,1452
2015-03-16T00:00:00Z,2015-03-16T01:00:00+0100,57763.482,58042,58154,58500,58500,0,1356
2015-03-16T01:00:00Z,2015-03-16T02:00:00+0100,55805.391,57116,57682,58200,58200,0,1264
2015-03-16T02:00:00Z,2015-03-16T03:00:00+0100,53950.177,54704,55307,55400,55400,0,1150
2015-03-16T03:00:00Z,2015-03-16T04:00:00+0100,54719.246,54157,54028,54150,54150,0,1096
2015-03-16T04:00:00Z,2015-03-16T05:00:00+0100,59286.442,57252,55872,56450,56450,0,1019
2015-03-16T05:00:00Z,2015-03-16T06:00:00+0100,66413.413,63728,61466,62000,62000,0,848
2015-03-16T06:00:00Z,2015-03-16T07:00:00+0100,70064.282,68641,67621,68200,68200,16,732
2015-03-16T07:00:00Z,2015-03-16T08:00:00+0100,71127.485,70588,70390,71000,71000,287,630
2015-03-16T08:00:00Z,2015-03-16T09:00:00+0100,70551.617,70770,71064,72000,72000,850,493
2015-03-16T09:00:00Z,2015-03-16T10:00:00+0100,69574.809,69831,70236,70850,70850,1478,404
2015-03-16T10:00:00Z,2015-03-16T11:00:00+0100,69007.488,68932,69310,69900,69900,2042,396
2015-03-16T11:00:00Z,2015-03-16T12:00:00+0100,68296.245,68643,68592,69100,69100,2358,392
2015-03-16T12:00:00Z,2015-03-16T13:00:00+0100,66182.879,67131,67658,67800,67800,2292,343
2015-03-16T13:00:00Z,2015-03-16T14:00:00+0100,63638.687,65189,65769,65750,65750,2140,260
2015-03-16T14:00:00Z,2015-03-16T15:00:00+0100,61652.674,62617,63048,63300,63300,1813,224
2015-03-16T15:00:00Z,2015-03-16T16:00:00+0100,60872.08,61211,61434,61600,61600,1361,179
2015-03-16T16:00:00Z,2015-03-16T17:00:00+0100,61939.264,61094,60908,60750,60750,774,150
2015-03-16T17:00:00Z,2015-03-16T18:00:00+0100,68172.616,64641,63034,63050,63050,229,182
2015-03-16T18:00:00Z,2015-03-16T19:00:00+0100,70142.856,70240,69628,69950,69950,4,348
2015-03-16T19:00:00Z,2015-03-16T20:00:00+0100,65450.139,66932,68924,68200,68200,0,648
2015-03-16T20:00:00Z,2015-03-16T21:00:00+0100,61806.772,62873,64356,63950,63950,0,912
2015-03-16T21:00:00Z,2015-03-16T22:00:00+0100,64605.206,63098,61936,61800,61800,0,1152
2015-03-16T22:00:00Z,2015-03-16T23:00:00+0100,63979.163,64023,64260,65150,65150,0,1195
2015-03-16T23:00:00Z,2015-03-17T00:00:00+0100,59546.887,61329,63128,62050,62050,0,1159
2015-03-17T00:00:00Z,2015-03-17T01:00:00+0100,58923.301,59220,59397,59150,59150,0,1036
2015-03-17T01:00:00Z,2015-03-17T02:00:00+0100,56900.349,58136,58766,58600,58600,0,989
2015-03-17T02:00:00Z,2015-03-17T03:00:00+0100,55258.681,55800,56410,56050,56050,0,948
2015-03-17T03:00:00Z,2015-03-17T04:00:00+0100,55897.883,55360,55252,54950,54950,0,950
2015-03-17T04:00:00Z,2015-03-17T05:00:00+0100,60250.672,58322,56960,57050,57050,0,968
2015-03-17T05:00:00Z,2015-03-17T06:00:00+0100,67275.287,64578,62411,62350,62350,0,962
2015-03-17T06:00:00Z,2015-03-17T07:00:00+0100,70601.705,69072,68381,68050,68050,24,1000
2015-03-17T07:00:00Z,2015-03-17T08:00:00+0100,70302.308,70134,70542,69900,69900,502,984
2015-03-17T08:00:00Z,2015-03-17T09:00:00+0100,68993.115,69264,70072,70300,70300,1416,713
2015-03-17T09:00:00Z,2015-03-17T10:00:00+0100,67173.555,67451,68407,69000,69000,2223,443
2015-03-17T10:00:00Z,2015-03-17T11:00:00+0100,66288.034,66193,66870,67350,67350,2750,432
2015-03-17T11:00:00Z,2015-03-17T12:00:00+0100,64887.681,65087,65742,66250,66250,3055,476
2015-03-17T12:00:00Z,2015-03-17T13:00:00+0100,62753.217,63203,64227,65050,65050,3092,500
2015-03-17T13:00:00Z,2015-03-17T14:00:00+0100,60617.801,61619,62524,62800,62800,2868,516
2015-03-17T14:00:00Z,2015-03-17T15:00:00+0100,58737.017,59088,60084,59900,59900,2387,506
2015-03-17T15:00:00Z,2015-03-17T16:00:00+0100,57452.164,57565,58366,58250,58250,1782,542
2015-03-17T16:00:00Z,2015-03-17T17:00:00+0100,58291.749,57227,57478,57550,57550,1061,591
2015-03-17T17:00:00Z,2015-03-17T18:00:00+0100,64065.437,60453,59221,59900,59900,330,686
2015-03-17T18:00:00Z,2015-03-17T19:00:00+0100,66708.672,66142,65594,66400,66400,12,932
2015-03-17T19:00:00Z,2015-03-17T20:00:00+0100,62010.608,63450,65566,64900,64900,0,1262
2015-03-17T20:00:00Z,2015-03-17T21:00:00+0100,58529.164,59554,61140,60900,60900,0,1542
2015-03-17T21:00:00Z,2015-03-17T22:00:00+0100,61157.346,59316,58584,59050,59050,0,1647
2015-03-17T22:00:00Z,2015-03-17T23:00:00+0100,60486.577,60237,60864,62150,62150,0,1656
2015-03-17T23:00:00Z,2015-03-18T00:00:00+0100,56117.966,57657,59596,59650,61316,0,1614
2015-03-18T00:00:00Z,2015-03-18T01:00:00+0100,55483.336,55446,56000,56450,61248,0,1618
2015-03-18T01:00:00Z,2015-03-18T02:00:00+0100,53479.687,54551,55302,55950,61180,0,1572
2015-03-18T02:00:00Z,2015-03-18T03:00:00+0100,51678.449,52100,52940,53150,61112,0,1520
2015-03-18T03:00:00Z,2015-03-18T04:00:00+0100,52184.545,51482,51654,51900,61044,0,1556
2015-03-18T04:00:00Z,2015-03-18T05:00:00+0100,56300.698,54249,53176,53850,60976,0,1578
2015-03-18T05:00:00Z,2015-03-18T06:00:00+0100,62547.113,60041,58251,58800,60908,0,1688
2015-03-18T06:00:00Z,2015-03-18T07:00:00+0100,65901.416,64349,63766,64000,60840,38,1800
2015-03-18T07:00:00Z,2015-03-18T08:00:00+0100,66812.856,66124,66298,66300,60772,444,1772
2015-03-18T08:00:00Z,2015-03-18T09:00:00+0100,66198.732,66271,66784,67150,60704,1128,1438
2015-03-18T09:00:00Z,2015-03-18T10:00:00+0100,65117.139,64924,65874,66200,60636,1916,1272
2015-03-18T10:00:00Z,2015-03-18T11:00:00+0100,64569.958,63834,64832,65400,60568,2525,1268
2015-03-18T11:00:00Z,2015-03-18T12:00:00+0100,63427.52,63195,64134,64650,60499,2836,1474
2015-03-18T12:00:00Z,2015-03-18T13:00:00+0100,61441.751,61497,62832,63550,60431,2878,1598
2015-03-18T13:00:00Z,2015-03-18T14:00:00+0100,58938.089,59654,61070,61600,60363,2674,1762
2015-03-18T14:00:00Z,2015-03-18T15:00:00+0100,57438.408,57209,58440,59000,60295,2193,2130
2015-03-18T15:00:00Z,2015-03-18T16:00:00+0100,56367.649,56025,57148,57600,60227,1551,2540
2015-03-18T16:00:00Z,2015-03-18T17:00:00+0100,57679.041,55859,56440,56650,60159,833,2888
2015-03-18T17:00:00Z,2015-03-18T18:00:00+0100,63534.298,59458,58704,59150,60091,248,3163
2015-03-18T18:00:00Z,2015-03-18T19:00:00+0100,66020.446,65114,65138,65800,60023,6,3594
2015-03-18T19:00:00Z,2015-03-18T20:00:00+0100,61577.603,62352,64922,64750,59955,0,3938
2015-03-18T20:00:00Z,2015-03-18T21:00:00+0100,58115.725,58676,60572,60500,59887,0,4125
2015-03-18T21:00:00Z,2015-03-18T22:00:00+0100,60806.093,58692,58159,58250,59819,0,3968
2015-03-18T22:00:00Z,2015-03-18T23:00:00+0100,60324.343,59915,60502,61350,59751,0,3933
2015-03-18T23:00:00Z,2015-03-19T00:00:00+0100,56197.97,57471,59510,58750,58750,0,3917
2015-03-19T00:00:00Z,2015-03-19T01:00:00+0100,55479.679,55391,56114,55750,55750,0,3680
2015-03-19T01:00:00Z,2015-03-19T02:00:00+0100,53405.304,54298,55302,55100,55100,0,3397
2015-03-19T02:00:00Z,2015-03-19T03:00:00+0100,51698.573,51861,52922,52300,52300,0,3126
2015-03-19T03:00:00Z,2015-03-19T04:00:00+0100,52079.535,51380,51703,50900,50900,0,2964
2015-03-19T04:00:00Z,2015-03-19T05:00:00+0100,56145.412,54088,53106,53000,53000,0,2883
2015-03-19T05:00:00Z,2015-03-19T06:00:00+0100,62781.559,59926,58150,58200,58200,0,2798
2015-03-19T06:00:00Z,2015-03-19T07:00:00+0100,66335.685,64609,63999,63950,63950,45,2728
2015-03-19T07:00:00Z,2015-03-19T08:00:00+0100,67221.35,66384,66692,66000,66000,428,2596
2015-03-19T08:00:00Z,2015-03-19T09:00:00+0100,67046.963,66850,67355,66250,66250,1061,2470
2015-03-19T09:00:00Z,2015-03-19T10:00:00+0100,66619.173,66406,66966,65300,65300,1724,2403
2015-03-19T10:00:00Z,2015-03-19T11:00:00+0100,66915.155,66330,66762,64600,64600,2312,2126
2015-03-19T11:00:00Z,2015-03-19T12:00:00+0100,66412.912,66255,66605,64100,64100,2694,1952
2015-03-19T12:00:00Z,2015-03-19T13:00:00+0100,64816.13,64905,65828,63650,63650,2884,1934
2015-03-19T13:00:00Z,2015-03-19T14:00:00+0100,63054.434,63607,64536,61800,61800,2822,2036
2015-03-19T14:00:00Z,2015-03-19T15:00:00+0100,61242.967,61380,62514,59250,59250,2500,2156
2015-03-19T15:00:00Z,2015-03-19T16:00:00+0100,60324.05,60067,61085,57550,57550,1840,2242
2015-03-19T16:00:00Z,2015-03-19T17:00:00+0100,61684.281,60170,60496,57150,57150,1019,2244
2015-03-19T17:00:00Z,2015-03-19T18:00:00+0100,67074.087,63552,62689,59550,59550,288,2200
2015-03-19T18:00:00Z,2015-03-19T19:00:00+0100,68457.189,68194,68248,66300,66300,10,2220
2015-03-19T19:00:00Z,2015-03-19T20:00:00+0100,63633.371,64944,67240,64900,64900,0,2190
2015-03-19T20:00:00Z,2015-03-19T21:00:00+0100,59817.013,60711,62672,60600,60600,0,2198
2015-03-19T21:00:00Z,2015-03-19T22:00:00+0100,62560.629,60747,59870,58550,58550,0,2178
2015-03-19T22:00:00Z,2015-03-19T23:00:00+0100,61627.009,61799,62186,61550,61550,0,2124
2015-03-19T23:00:00Z,2015-03-20T00:00:00+0100,57296.182,58955,60814,59700,59700,0,2054
2015-03-20T00:00:00Z,2015-03-20T01:00:00+0100,56299.296,56419,57075,56500,56500,0,2073
2015-03-20T01:00:00Z,2015-03-20T02:00:00+0100,54167.245,55098,56012,55800,55800,0,2138
2015-03-20T02:00:00Z,2015-03-20T03:00:00+0100,52166.236,52669,53680,52950,52950,0,2193
2015-03-20T03:00:00Z,2015-03-20T04:00:00+0100,52475.905,51838,52128,51550,51550,0,2380
2015-03-20T04:00:00Z,2015-03-20T05:00:00+0100,56208.793,54221,53358,53450,53450,0,2466
2015-03-20T05:00:00Z,2015-03-20T06:00:00+0100,62586.077,59740,58082,58300,58300,0,2488
2015-03-20T06:00:00Z,2015-03-20T07:00:00+0100,66469.22,64503,63846,63550,63550,26,2588
2015-03-20T07:00:00Z,2015-03-20T08:00:00+0100,68044.562,66959,66944,65600,65600,262,2687
2015-03-20T08:00:00Z,2015-03-20T09:00:00+0100,68770.42,68305,68335,66100,66100,626,2452
2015-03-20T09:00:00Z,2015-03-20T10:00:00+0100,69812.08,69058,69150,66100,66100,464,2278
2015-03-20T10:00:00Z,2015-03-20T11:00:00+0100,69263.297,69203,69569,65000,65000,1130,2168
2015-03-20T11:00:00Z,2015-03-20T12:00:00+0100,68295.039,68481,68850,63800,63800,1754,2200
2015-03-20T12:00:00Z,2015-03-20T13:00:00+0100,65870.143,66688,67618,63100,63100,1736,2098
2015-03-20T13:00:00Z,2015-03-20T14:00:00+0100,63298.19,64603,65568,60450,60450,1696,1990
2015-03-20T14:00:00Z,2015-03-20T15:00:00+0100,61061.795,61801,62702,57700,57700,1462,2023
2015-03-20T15:00:00Z,2015-03-20T16:00:00+0100,60041.014,60086,60752,55400,55400,1014,1954
2015-03-20T16:00:00Z,2015-03-20T17:00:00+0100,61174.864,59899,60078,54800,54800,556,1812
2015-03-20T17:00:00Z,2015-03-20T18:00:00+0100,65407.524,62616,61920,57100,57100,170,1767
2015-03-20T18:00:00Z,2015-03-20T19:00:00+0100,67441.879,66886,66736,62600,62600,3,1817
2015-03-20T19:00:00Z,2015-03-20T20:00:00+0100,63142.029,64214,66239,61950,61950,0,1915
2015-03-20T20:00:00Z,2015-03-20T21:00:00+0100,59965.523,60690,62291,58250,58250,0,1823
2015-03-20T21:00:00Z,2015-03-20T22:00:00+0100,62848.944,61137,60084,57100,57100,0,1612
2015-03-20T22:00:00Z,2015-03-20T23:00:00+0100,61898.163,62053,62446,60450,60450,0,1404
2015-03-20T23:00:00Z,2015-03-21T00:00:00+0100,57078.362,58995,60924,59050,59050,0,1388
2015-03-21T00:00:00Z,2015-03-21T01:00:00+0100,55745.206,56281,56749,55850,55850,0,1268
2015-03-21T01:00:00Z,2015-03-21T02:00:00+0100,53259.218,54733,55551,54700,54700,0,1136
2015-03-21T02:00:00Z,2015-03-21T03:00:00+0100,50915.882,51663,52610,51450,51450,0,1182
2015-03-21T03:00:00Z,2015-03-21T04:00:00+0100,50270.902,50292,50667,49600,49600,0,1238
2015-03-21T04:00:00Z,2015-03-21T05:00:00+0100,51952.214,51041,50698,49650,49650,0,1478
2015-03-21T05:00:00Z,2015-03-21T06:00:00+0100,53157.096,52804,52558,51050,51050,0,1561
2015-03-21T06:00:00Z,2015-03-21T07:00:00+0100,55554.276,54295,53786,52150,52150,13,1616
2015-03-21T07:00:00Z,2015-03-21T08:00:00+0100,58684.55,57146,56382,54550,54550,182,1861
2015-03-21T08:00:00Z,2015-03-21T09:00:00+0100,60574.787,59622,59420,57350,57350,483,1904
2015-03-21T09:00:00Z,2015-03-21T10:00:00+0100,60665.688,60189,60680,58050,58050,792,2130
2015-03-21T10:00:00Z,2015-03-21T11:00:00+0100,61551.852,60555,60712,57350,57350,992,2484
2015-03-21T11:00:00Z,2015-03-21T12:00:00+0100,62773.782,62151,61866,58050,58050,1150,2806
2015-03-21T12:00:00Z,2015-03-21T13:00:00+0100,59581.816,60300,61832,58000,58000,1204,3046
2015-03-21T13:00:00Z,2015-03-21T14:00:00+0100,57301.641,58097,59258,55100,55100,1063,3486
2015-03-21T14:00:00Z,2015-03-21T15:00:00+0100,56122.844,56158,56949,52650,52650,845,3670
2015-03-21T15:00:00Z,2015-03-21T16:00:00+0100,55575.051,55157,55966,51100,51100,630,3866
2015-03-21T16:00:00Z,2015-03-21T17:00:00+0100,57233.318,55804,55863,50750,50750,336,3996
2015-03-21T17:00:00Z,2015-03-21T18:00:00+0100,61282.965,58468,58014,53400,53400,99,3712
2015-03-21T18:00:00Z,2015-03-21T19:00:00+0100,63003.073,62176,62321,58900,58900,6,3339
2015-03-21T19:00:00Z,2015-03-21T20:00:00+0100,60079.299,60574,62300,58700,58700,0,3415
2015-03-21T20:00:00Z,2015-03-21T21:00:00+0100,57437.943,57714,59298,55650,55650,0,3494
2015-03-21T21:00:00Z,2015-03-21T22:00:00+0100,61241.677,58984,57860,55100,55100,0,3473
2015-03-21T22:00:00Z,2015-03-21T23:00:00+0100,61153.755,60587,61080,58850,58850,0,3465
2015-03-21T23:00:00Z,2015-03-22T00:00:00+0100,56814.898,58292,60300,58700,58700,0,3476
2015-03-22T00:00:00Z,2015-03-22T01:00:00+0100,55834.963,55830,56602,55800,55800,0,3370
2015-03-22T01:00:00Z,2015-03-22T02:00:00+0100,53204.6,54186,55525,54800,54800,0,3189
2015-03-22T02:00:00Z,2015-03-22T03:00:00+0100,50526.234,51086,52468,51300,51300,0,3052
2015-03-22T03:00:00Z,2015-03-22T04:00:00+0100,49591.269,49458,50191,49250,49250,0,3009
2015-03-22T04:00:00Z,2015-03-22T05:00:00+0100,50250.984,49596,49708,48800,48800,0,2992
2015-03-22T05:00:00Z,2015-03-22T06:00:00+0100,50383.444,50416,50637,50100,50100,0,3104
2015-03-22T06:00:00Z,2015-03-22T07:00:00+0100,51894.926,50821,50655,50150,50150,26,3270
2015-03-22T07:00:00Z,2015-03-22T08:00:00+0100,54621.39,53307,52528,52200,52200,328,3366
2015-03-22T08:00:00Z,2015-03-22T09:00:00+0100,56938.58,56129,55322,55050,55050,868,3889
2015-03-22T09:00:00Z,2015-03-22T10:00:00+0100,58084.104,57026,57287,56750,56750,1393,4384
2015-03-22T10:00:00Z,2015-03-22T11:00:00+0100,59643.427,58303,58463,57650,57650,1680,4594
2015-03-22T11:00:00Z,2015-03-22T12:00:00+0100,60891.367,59973,59994,59200,59200,1751,4502
2015-03-22T12:00:00Z,2015-03-22T13:00:00+0100,57320.737,58202,59931,58200,58200,1574,4460
2015-03-22T13:00:00Z,2015-03-22T14:00:00+0100,54609.588,55613,56828,54100,54100,1367,4344
2015-03-22T14:00:00Z,2015-03-22T15:00:00+0100,52816.377,53310,54101,51300,51300,1119,4047
2015-03-22T15:00:00Z,2015-03-22T16:00:00+0100,51960.473,51796,52534,49600,49600,848,3556
2015-03-22T16:00:00Z,2015-03-22T17:00:00+0100,53513.743,52256,52166,49250,49250,550,3135
2015-03-22T17:00:00Z,2015-03-22T18:00:00+0100,58809.844,55756,54580,51900,51900,196,2536
2015-03-22T18:00:00Z,2015-03-22T19:00:00+0100,63575.201,61863,60704,58800,58800,9,2158
2015-03-22T19:00:00Z,2015-03-22T20:00:00+0100,61172.046,61563,62976,60000,60000,0,2222
2015-03-22T20:00:00Z,2015-03-22T21:00:00+0100,58641.306,59177,60439,57900,57900,0,2332
2015-03-22T21:00:00Z,2015-03-22T22:00:00+0100,61919.878,59944,58852,57050,57050,0,2330
2015-03-22T22:00:00Z,2015-03-22T23:00:00+0100,61528.757,61326,61658,59650,59650,0,2182
2015-03-22T23:00:00Z,2015-03-23T00:00:00+0100,58018.834,59585,60890,59000,59000,0,2015
2015-03-23T00:00:00Z,2015-03-23T01:00:00+0100,57663.09,57982,57972,56800,56800,0,1689
2015-03-23T01:00:00Z,2015-03-23T02:00:00+0100,55847.09,57028,57524,56700,56700,0,1372
2015-03-23T02:00:00Z,2015-03-23T03:00:00+0100,54098.692,54851,55371,54100,54100,0,1235
2015-03-23T03:00:00Z,2015-03-23T04:00:00+0100,55091.998,54640,54243,53100,53100,0,1108
2015-03-23T04:00:00Z,2015-03-23T05:00:00+0100,59879.725,58047,56281,55450,55450,0,942
2015-03-23T05:00:00Z,2015-03-23T06:00:00+0100,66257.233,64020,61849,60950,60950,0,874
2015-03-23T06:00:00Z,2015-03-23T07:00:00+0100,69905.118,68825,67560,67100,67100,70,880
2015-03-23T07:00:00Z,2015-03-23T08:00:00+0100,70175.868,70358,70050,69850,69850,572,701
2015-03-23T08:00:00Z,2015-03-23T09:00:00+0100,69091.135,69867,69977,70500,70500,1336,514
2015-03-23T09:00:00Z,2015-03-23T10:00:00+0100,67177.789,68018,68553,68900,68900,2048,459
2015-03-23T10:00:00Z,2015-03-23T11:00:00+0100,66392.294,66637,66918,67650,67650,2630,472
2015-03-23T11:00:00Z,2015-03-23T12:00:00+0100,65514.474,65748,65954,67050,67050,2928,521
2015-03-23T12:00:00Z,2015-03-23T13:00:00+0100,63058.066,63846,64754,66600,66600,2989,538
2015-03-23T13:00:00Z,2015-03-23T14:00:00+0100,60485.654,61759,62648,64500,64500,2767,532
2015-03-23T14:00:00Z,2015-03-23T15:00:00+0100,58590.016,59120,59934,61850,61850,2342,574
2015-03-23T15:00:00Z,2015-03-23T16:00:00+0100,57342.898,57476,58204,60150,60150,1808,639
2015-03-23T16:00:00Z,2015-03-23T17:00:00+0100,58258.509,57350,57418,59300,59300,1068,692
2015-03-23T17:00:00Z,2015-03-23T18:00:00+0100,63842.721,60726,59218,61200,61200,332,790
2015-03-23T18:00:00Z,2015-03-23T19:00:00+0100,67335.271,66737,65559,67000,67000,12,962
2015-03-23T19:00:00Z,2015-03-23T20:00:00+0100,62962.083,64699,66260,66200,66200,0,1242
2015-03-23T20:00:00Z,2015-03-23T21:00:00+0100,59436.962,60590,61945,61800,61800,0,1408
2015-03-23T21:00:00Z,2015-03-23T22:00:00+0100,62716.466,61038,59580,59900,59900,0,1418
2015-03-23T22:00:00Z,2015-03-23T23:00:00+0100,61716.527,62198,62237,62350,62350,0,1314
2015-03-23T23:00:00Z,2015-03-24T00:00:00+0100,57326.691,59427,60898,61600,61600,0,1266
2015-03-24T00:00:00Z,2015-03-24T01:00:00+0100,56793.352,57210,57177,58850,58850,0,1198
2015-03-24T01:00:00Z,2015-03-24T02:00:00+0100,54635.985,56116,56602,58000,58000,0,1122
2015-03-24T02:00:00Z,2015-03-24T03:00:00+0100,52877.306,53647,54103,54950,54950,0,1028
2015-03-24T03:00:00Z,2015-03-24T04:00:00+0100,53266.862,52980,52834,54200,54200,0,963
2015-03-24T04:00:00Z,2015-03-24T05:00:00+0100,57526.401,55903,54280,56200,56200,0,914
2015-03-24T05:00:00Z,2015-03-24T06:00:00+0100,63519.916,61463,59338,60750,60750,0,886
2015-03-24T06:00:00Z,2015-03-24T07:00:00+0100,67296.289,66032,64789,66450,66450,52,820
2015-03-24T07:00:00Z,2015-03-24T08:00:00+0100,68204.964,68111,67538,68700,68700,382,722
